file_id	library_strategy	project_id	sample_type	is_ffpe	plate_id	hospital	read_length	source_center	date_of_shipment	experimental_protocol_type	platform	experimental_strategy	tumor_sample_weight	percent_gc_content	library_name	instrument_model	design	center_name	volume	quantity	concentration	necrosis_percent	tumor_nuclei_percent
a67adb48-587a-4b1b-9274-2f2365c79bde	RNA-Seq	TCGA-GBM	Primary Tumor	NO	1850	Milan - Italy, Fondazione IRCCS Instituto Neuroligico C. Besta	76	22	2011-06-27	Allprep RNA Extraction	Illumina	RNA-Seq	unknown	48	Solexa	Illumina HiSeq 2000	Illumina sequencing of Homo sapiens via complementary DNA	BI	33.3	4.66	0.14	0	100
88e7f303-a3de-47e1-8311-909b39a9f8f0	RNA-Seq	TCGA-GBM	Primary Tumor	NO	1850	Cedars Sinai	76	22	2011-06-27	Allprep RNA Extraction	Illumina	RNA-Seq	unknown	49	Solexa	Illumina HiSeq 2000	Illumina sequencing of Homo sapiens via complementary DNA	BI	33.3	4.33	0.13	NA	NA
33a5d56f-56a2-4569-874e-ffacf48a9f22	RNA-Seq	TCGA-GBM	Recurrent Tumor	NO	2005	Henry Ford Hospital	76	22	2011-10-03	Allprep RNA Extraction	Illumina	RNA-Seq	unknown	50	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	33.3	5.33	0.16	NA	NA
63a82410-2665-463d-9c94-9e7691b48182	RNA-Seq	TCGA-GBM	Primary Tumor	NO	1849	MD Anderson Cancer Center	76	22	2011-06-27	Allprep RNA Extraction	Illumina	RNA-Seq	unknown	49	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	33.3	5	0.15	NA	NA
2ae4257e-7fbb-4654-bfb0-7bd815df53cb	RNA-Seq	TCGA-GBM	Primary Tumor	NO	1849	Henry Ford Hospital	76	22	2011-06-27	Allprep RNA Extraction	Illumina	RNA-Seq	unknown	50	Solexa	Illumina HiSeq 2000	Illumina sequencing of Homo sapiens via complementary DNA	BI	33.3	4.66	0.14	5	95
2aa6832b-88d7-4a60-9216-10d986ccb295	RNA-Seq	TCGA-GBM	Primary Tumor	NO	1850	Thomas Jefferson University	76	22	2011-06-27	Allprep RNA Extraction	Illumina	RNA-Seq	unknown	48	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	33.3	4.66	0.14	30	70
24114217-96a6-4cb7-bb52-7b63573cd716	RNA-Seq	TCGA-GBM	Primary Tumor	NO	1849	Duke	76	22	2011-06-27	Allprep RNA Extraction	Illumina	RNA-Seq	unknown	50	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	33.3	4.66	0.14	0	100
6446bd9d-9ac7-40bd-a81f-2a9b0b7aa431	RNA-Seq	TCGA-GBM	Primary Tumor	NO	1850	Cedars Sinai	76	22	2011-06-27	Allprep RNA Extraction	Illumina	RNA-Seq	unknown	50	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	33.3	5	0.15	NA	NA
c8da890e-b3a2-4762-b044-5cf2e7a46b54	RNA-Seq	TCGA-GBM	Primary Tumor	NO	1849	Henry Ford Hospital	76	22	2011-06-27	Allprep RNA Extraction	Illumina	RNA-Seq	unknown	49	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	33.3	4.66	0.14	NA	NA
b6d71c35-387f-48a1-b462-95a3bc201b72	RNA-Seq	TCGA-GBM	Primary Tumor	NO	1850	Thomas Jefferson University	76	22	2011-06-27	Allprep RNA Extraction	Illumina	RNA-Seq	unknown	50	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	33.3	5.33	0.16	10	90
cb451b15-7a55-4221-bb6f-26b02664a662	RNA-Seq	TCGA-GBM	Primary Tumor	NO	1849	Henry Ford Hospital	76	22	2011-06-27	Allprep RNA Extraction	Illumina	RNA-Seq	unknown	49	Solexa	Illumina HiSeq 2000	Illumina sequencing of Homo sapiens via complementary DNA	BI	33.3	5	0.15	NA	NA
43136870-e170-4d34-9197-8be9e39d4a08	RNA-Seq	TCGA-GBM	Primary Tumor	NO	1850	University of Florida	76	22	2011-06-27	Allprep RNA Extraction	Illumina	RNA-Seq	unknown	50	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	33.3	5	0.15	5	95
d2a0185d-b34f-4892-9c1f-b6204cc1187b	RNA-Seq	TCGA-GBM	Primary Tumor	NO	1849	Duke	76	22	2011-06-27	Allprep RNA Extraction	Illumina	RNA-Seq	unknown	49	Solexa	Illumina HiSeq 2000	Illumina sequencing of Homo sapiens via complementary DNA	BI	33.3	5.99	0.18	NA	NA
310566fe-77ec-44a9-a284-e744ed859c1f	RNA-Seq	TCGA-GBM	Primary Tumor	NO	1849	Henry Ford Hospital	76	22	2011-06-27	Allprep RNA Extraction	Illumina	RNA-Seq	unknown	51	Illumina TruSeq	Illumina HiSeq 2000	This experiment will contain data from sources external to UNC processing which need to have UNC workflows run against them.	UNC-LCCC	33.3	4	0.12	NA	NA
c13be68a-6f03-40fb-81f7-0877420e18c2	RNA-Seq	TCGA-GBM	Primary Tumor	NO	1850	Milan - Italy, Fondazione IRCCS Instituto Neuroligico C. Besta	76	22	2011-06-27	Allprep RNA Extraction	Illumina	RNA-Seq	unknown	47	Solexa	Illumina HiSeq 2000	Illumina sequencing of Homo sapiens via complementary DNA	BI	33.3	5.33	0.16	10	90
9501aaea-1962-4456-8079-8b76a933af61	RNA-Seq	TCGA-GBM	Primary Tumor	NO	1850	Thomas Jefferson University	76	22	2011-06-27	Allprep RNA Extraction	Illumina	RNA-Seq	unknown	49	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	33.3	5	0.15	NA	NA
389be61b-dcc0-4b3c-b0cd-cf068e227748	RNA-Seq	TCGA-GBM	Primary Tumor	NO	1850	Christiana Healthcare	76	22	2011-06-27	Allprep RNA Extraction	Illumina	RNA-Seq	unknown	50	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	33.3	5	0.15	5	95
6b416e9e-ec48-4341-a9ee-13f1513afab9	RNA-Seq	TCGA-GBM	Recurrent Tumor	NO	2005	Henry Ford Hospital	76	22	2011-10-03	Allprep RNA Extraction	Illumina	RNA-Seq	unknown	50	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	1.73	0.13	NA	NA
885e2764-3c59-4631-89fb-504cbd4c861d	RNA-Seq	TCGA-GBM	Primary Tumor	NO	1849	Henry Ford Hospital	76	22	2011-06-27	Allprep RNA Extraction	Illumina	RNA-Seq	unknown	50	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	33.3	5.66	0.17	NA	NA
7c1a7e3b-62db-4ed2-8d4c-9d5fd7bb8448	RNA-Seq	TCGA-GBM	Primary Tumor	NO	1850	St. Joseph's Hospital (AZ)	76	22	2011-06-27	Allprep RNA Extraction	Illumina	RNA-Seq	unknown	50	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	33.3	5	0.15	NA	NA
