File ID	File Name	File ID2	File Name2	Data Category	Data Type	Project ID	Case ID	Sample ID	Sample Type
a3b4b911-4f4b-4cc7-ad81-cc8ef199a369	4d6d77c9-4b95-4404-be95-691c928f9a91_gdc_realn_rehead.bam	dce2bf61-3d3b-4654-b848-c17356d3cfd1	20658f84-7e36-440f-9e88-08eab304813b.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-AR-A1AI	TCGA-AR-A1AI-01A	Primary Tumor
37b4add1-aec5-4b42-941a-3620b2720860	10390450-04ea-4453-8101-b0b6c0b40831_gdc_realn_rehead.bam	f407d453-5436-4348-9bec-397baad34adf	acda1855-14ba-4e05-89f7-50f7823f38b3.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-A7-A0DA	TCGA-A7-A0DA-01A	Primary Tumor
367669fa-4101-44c4-8a97-c59fe8e84d13	b238f5f6-bbc4-42f3-b639-2e23bf6b29e0_gdc_realn_rehead.bam	16984650-2b3b-41be-9428-23894b5dc6a6	92b7faad-a817-4464-a074-9b64bf25fad5.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-A8-A09M	TCGA-A8-A09M-01A	Primary Tumor
1bd4a984-186d-4d3c-9757-a51c3440b9aa	d1779539-874c-4618-acda-cd9644a199f0_gdc_realn_rehead.bam	6ea03a98-8f6c-476e-af76-57533c78c9a7	0a9e33db-2527-4cc3-8669-a7c10fed7a7f.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-A7-A0CD	TCGA-A7-A0CD-01A	Primary Tumor
29b148b0-210e-4349-9454-d5effeb1517d	19041df6-ef44-4ec3-8984-2f17994040af_gdc_realn_rehead.bam	078197d1-e4a7-4bee-8245-f98bed3ce549	22190dbc-a176-4f26-96d8-c2d2667b64ae.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-E2-A1AZ	TCGA-E2-A1AZ-01A	Primary Tumor
5f56c873-388f-4cae-a904-95a3fd18790c	2f8a48c3-81bb-4812-b1b9-528052b9b221_gdc_realn_rehead.bam	4d35390d-f8dd-4211-add3-0ebbf50b6912	43d15c49-f348-48a8-b00f-7f6a7b605a04.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-A2-A0SU	TCGA-A2-A0SU-01A	Primary Tumor
ae658ec3-90d0-4c68-8cc5-77c66e25ad39	95377e44-e68a-4a3f-91ff-07db3ea9fd20_gdc_realn_rehead.bam	8d9a907b-df39-4cf5-bf6a-2336b4e3edf2	f2ab4258-222d-4a08-a805-3628048ebf1c.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-AR-A1AX	TCGA-AR-A1AX-01A	Primary Tumor
01e6d4f6-97fe-410e-b3a8-f835792422b8	078b734e-a871-428f-992e-c292ce767b6f_gdc_realn_rehead.bam	d0876962-b515-494f-9cd3-e8f923540e2c	1c3dbd2f-1c07-48cb-a844-0b1b3eb14e0d.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-EW-A6S9	TCGA-EW-A6S9-01A	Primary Tumor
07a5dbaf-2c79-4d5b-b6ea-99b8df0fcafc	5fa69e9a-a5c9-4c05-b4d4-3b38bbd26b09_gdc_realn_rehead.bam	def72dc6-de65-48a4-b64c-d7219548d78c	3f94086c-9e16-403e-b191-e03e9b6e3ce2.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-A2-A25F	TCGA-A2-A25F-01A	Primary Tumor
35a0f5a5-cd7c-4150-920c-53cd0ac7a2ba	2cfd9fbf-8c56-495b-9370-f386505be06a_gdc_realn_rehead.bam	c46fe45e-8093-41c3-9df0-8aa88535ae68	c62cda08-6134-47c6-8796-9da0788d9717.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-AC-A3HN	TCGA-AC-A3HN-01A	Primary Tumor
e89d3b31-bf7d-4cc4-b4d6-257cfd6590cf	4d405dca-90cf-4695-ae4b-d8ccf8c1fc69_gdc_realn_rehead.bam	d966d0cd-0294-447b-a72b-9e17ca652867	01ae5613-1c58-4d02-8fd3-47d35d71c22d.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-AO-A12G	TCGA-AO-A12G-01A	Primary Tumor
3d0dfdc4-44ce-43c6-afe5-cd02637fd18c	2d91d059-8ac0-4159-94e2-37aaa2408e58_gdc_realn_rehead.bam	01e68b74-d892-4128-b4bb-640930b83c45	3a814d3d-749f-4066-b33b-3faf503d84bb.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-A8-A06Q	TCGA-A8-A06Q-01A	Primary Tumor
68782919-5eca-4024-8c18-d02525e714ae	675a6dda-2f6f-4f8e-9d95-5012f7f6ecca_gdc_realn_rehead.bam	773a5379-79e9-4cee-998f-08d228f406b9	a2b214c2-a5d4-4ce6-b505-e1438027236d.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-A8-A08C	TCGA-A8-A08C-01A	Primary Tumor
bb26152c-c95d-4a2e-b636-4d3f64eb91d0	1484e37f-064b-4d26-8c84-8f100efad777_gdc_realn_rehead.bam	849b94e2-8c76-4231-8c1a-e44c9afdeb92	f5b6634d-5891-4550-bde6-7a0383e5e3da.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-AR-A1AL	TCGA-AR-A1AL-01A	Primary Tumor
bd0ab51c-c114-40e3-a6a1-4b8f576a41d3	c20f6406-7185-4f73-8455-b1be2556ef10_gdc_realn_rehead.bam	468b4637-f91d-4266-93b6-62448d067ad1	d7d4b68a-ab93-4b9c-9cf6-88f15299e306.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-E2-A153	TCGA-E2-A153-11A	Solid Tissue Normal
d946920f-17d7-467a-b73d-aa867bfd5477	fa14f063-b1b6-4e56-9b5c-c9c1248f5d1f_gdc_realn_rehead.bam	53cf20ea-d731-42a5-94ff-822836939c84	0394cdb2-85e8-4cea-b572-4cb4ed779774.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-EW-A1J2	TCGA-EW-A1J2-01A	Primary Tumor
6abbb1ab-6906-43cd-aa8f-0a02387815f1	125ae9f2-b4a1-4bbf-8c7c-5e2be251550f_gdc_realn_rehead.bam	8c6ab5d8-8469-42ac-9290-015d33170021	b02ec16a-9dff-4b98-9960-73175454082a.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-AC-A8OQ	TCGA-AC-A8OQ-01A	Primary Tumor
4698800f-0a6c-4d53-971d-6c0b014d8823	c17efed0-2c1a-4fd4-9899-d49d8c78147d_gdc_realn_rehead.bam	da02ad05-59da-4477-ac66-2585f3dbf0dc	92914efd-97af-48e2-b097-e91129f8c1b2.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-A2-A0YE	TCGA-A2-A0YE-01A	Primary Tumor
f45cf639-444b-46bf-89d2-a678d4eecefc	a67843c5-3e75-4d0b-b524-eb2427fcf4fd_gdc_realn_rehead.bam	c8416976-277e-44f0-9440-9f59558102f4	e0e050cc-5e2a-41fc-8394-b4816a9dc8a2.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-A2-A0CU	TCGA-A2-A0CU-01A	Primary Tumor
3a716b4c-2a44-44ee-a93b-f4d1622cb383	3d40a292-9515-4b0d-8fa7-9ff8f05d2af9_gdc_realn_rehead.bam	0ba75d34-b2a5-486f-9e80-4561e048a0cc	2cfbc50e-e38d-41ad-8809-a3ed9685ddf1.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-C8-A12Z	TCGA-C8-A12Z-01A	Primary Tumor
6e5e31f2-303f-42fe-95ad-e5ab9b9f14e5	84a33514-8aa3-449a-8883-c821fdff6716_gdc_realn_rehead.bam	ac721221-28c1-43f9-9616-5166f35bd482	d33cdca5-78ec-4d34-be08-51efd97e8bfb.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-C8-A1HJ	TCGA-C8-A1HJ-01A	Primary Tumor
bfed8865-3bac-45be-9664-216339e8202e	4de28c00-15c5-4148-90a2-e440f6f08226_gdc_realn_rehead.bam	9d2f9e57-4ffa-475d-96c1-9dcde0761d3e	c50bf088-8ad3-495c-b7b5-1eca9bb546ba.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-C8-A12V	TCGA-C8-A12V-01A	Primary Tumor
96360e75-26b6-4647-b974-9e31ae6de00c	4d60fba6-9db8-4c73-9e3d-7046757083ff_gdc_realn_rehead.bam	94028f78-82cb-467e-808a-428e9fd63d3f	d504a28c-f8e7-4c5e-b01a-23b4cdd1dd8a.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-BH-A1EN	TCGA-BH-A1EN-01A	Primary Tumor
a13f1cbd-cfe9-4eb6-8ea3-51bd3325df5e	f51e2904-e9c8-44fc-9a6a-0828ee100115_gdc_realn_rehead.bam	c3a98828-d466-4f37-aaa0-75862bed377b	9692b4cc-6c7f-4f88-8854-769568f088ae.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-AC-A62V	TCGA-AC-A62V-01A	Primary Tumor
965aa755-6893-4dea-bab9-23d4eb377593	2d7e0830-bc88-4e9d-9c2e-7a7d521ee6e4_gdc_realn_rehead.bam	0cf838c3-55a6-4021-9d80-1350b860203a	8c92ecf0-5d81-48c3-ad9f-9adf51860962.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-A7-A4SB	TCGA-A7-A4SB-01A	Primary Tumor
e5d69625-cd7e-43df-9163-f116431c2e93	0724c219-b70f-4aa1-9202-95b782f4a592_gdc_realn_rehead.bam	2535f17f-c19d-443b-98b8-11dd9395a3fd	e17707f9-a0db-473f-9dc6-608b62e74689.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-A2-A0CL	TCGA-A2-A0CL-01A	Primary Tumor
0e640f08-9e41-4876-a63c-9fe962a4bc37	c121cf75-6604-41a5-bb01-b78dcb15df29_gdc_realn_rehead.bam	1115ed1d-6cf0-469b-96c5-c7f1cbffbe09	b773c30d-f37b-4aee-8330-a159d42d3019.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-A8-A07G	TCGA-A8-A07G-01A	Primary Tumor
dcf6368e-0261-4f84-bcd7-4559d0c2d445	04632df8-4b95-487e-b881-ca12a77b3e06_gdc_realn_rehead.bam	31e68647-c545-4f81-84b8-4e6e2b477834	bf3ea4a0-bcd6-4e9d-acbb-3416f6ce53b7.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-BH-A1F8	TCGA-BH-A1F8-11B	Solid Tissue Normal
949f4b88-69e1-4ceb-9528-71c742629a28	8e9e4de0-5bd7-4c7d-94c1-a4a861f8bf3c_gdc_realn_rehead.bam	dcbd5985-3648-49a6-88cf-dfddacef7034	4fb219d8-519a-4ce9-a3f1-28fae295424f.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-OL-A6VQ	TCGA-OL-A6VQ-01A	Primary Tumor
60997bb5-8067-46b5-9efd-350f2a986af8	777c360d-4265-4abb-88d0-29e5e6dd4490_gdc_realn_rehead.bam	5812f7f2-9f89-4dfc-a523-414a69465de6	20ef7196-2274-44e1-a105-0761f80c893c.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-E2-A109	TCGA-E2-A109-01A	Primary Tumor
c2d26683-2aeb-45bc-9fb9-0f7103d551d9	ef906805-9394-4f02-97fd-01c6f9733c46_gdc_realn_rehead.bam	9a252260-6f8f-48b3-a2c1-3e3abd4eb616	8229679f-179d-42b8-a9e7-7d733fe9969e.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-AC-A3W6	TCGA-AC-A3W6-01A	Primary Tumor
aed08733-134e-4f4c-808d-8d720ad072cd	ab2a8687-00d9-4a93-9ba2-a568046d44c9_gdc_realn_rehead.bam	8324eaf5-2d89-4bf6-9f10-c98dd55ca79f	ac792e04-54f4-4c6c-9cb5-23a7c1a4ed0b.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-AC-A7VC	TCGA-AC-A7VC-01A	Primary Tumor
0e15af2a-ae69-49be-900b-c2ed46a65856	ac2a66d5-abe7-4e87-8aa0-fdbc9c027c51_gdc_realn_rehead.bam	ba38cc3e-3f6c-47a2-891e-187859debdc8	f1600b0c-f3ac-4c19-8c43-6af450abb6a3.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-EW-A1J5	TCGA-EW-A1J5-01A	Primary Tumor
41a749af-63a0-47a1-9f28-e0d809c2dfb6	e7ab38fb-c7fa-4080-a300-0122961c4add_gdc_realn_rehead.bam	b8bca550-773c-4bb4-a479-25625ba14942	ce9d6d3a-9ab8-4586-a587-3d4bf00445a5.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-BH-A2L8	TCGA-BH-A2L8-01A	Primary Tumor
0a3555d2-16fa-4798-851f-8217315a0b82	aff8161b-dc61-4887-9b9d-6219b788a65e_gdc_realn_rehead.bam	e72bc02c-57fc-4458-abc0-f14b032491f0	87e5aef9-f493-4e46-bb5b-7cd18d5e30fc.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-C8-A8HR	TCGA-C8-A8HR-01A	Primary Tumor
f4a58ccb-f164-495e-9df8-f76602174709	7acf7c4e-92da-4cbe-85af-17ca9582e2e9_gdc_realn_rehead.bam	e3dee990-5321-465a-9a5b-18ad7bb2c8e4	29789e2c-1555-46e0-8e17-8a252933d84d.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-BH-A0HP	TCGA-BH-A0HP-01A	Primary Tumor
28489b8e-5eb9-4d8a-a162-828ee46f4700	af0bd05d-7d49-4e30-b772-7217db0b6edb_gdc_realn_rehead.bam	b141bce8-c136-45a5-a46c-8abb06c1fd35	8832d658-24d2-4d12-a025-959d5eed1271.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-A2-A0YJ	TCGA-A2-A0YJ-01A	Primary Tumor
e6eaa035-b1ee-4cbd-87bb-de3b281953d3	93bd17ee-925f-4966-ad93-5504ae2e7ae9_gdc_realn_rehead.bam	1193ee2c-d48d-4c53-8ca8-fb0a136bfbdb	6542e1dd-afee-40e9-a16e-aa9a448963b3.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-A1-A0SJ	TCGA-A1-A0SJ-01A	Primary Tumor
b2cf947a-5ed1-4e24-8752-bf2a6eca895a	aaf894b4-8a80-4660-9067-85c4c84094f9_gdc_realn_rehead.bam	c8112f38-7ba7-4869-88bb-d581401885d3	3fab2674-2e00-4748-9d33-9e52631cebfd.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-BH-A209	TCGA-BH-A209-01A	Primary Tumor
f200a7ed-c673-4340-a572-a4571f4a9d99	7df5b3c2-2766-45d8-b03f-69a3633d1d79_gdc_realn_rehead.bam	30493cf1-4265-4f75-af4f-d537849d855b	9d2a209e-f610-4bde-8265-ef7e7e7ac0c4.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-AN-A0XT	TCGA-AN-A0XT-01A	Primary Tumor
9c6c3423-72cd-43ec-a6a6-e032a240a547	9a2dd1af-3bec-4c0a-b44f-c89b299cfbdb_gdc_realn_rehead.bam	391969ce-c010-4c99-afed-afb6fed41fc7	deb14c1d-474c-4d6f-bb8a-2b6df5dce5c9.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-A2-A3XS	TCGA-A2-A3XS-01A	Primary Tumor
61b2541e-9a8c-4d54-be90-80a3d7b50412	4666419c-edfd-4dbe-ab40-e9851e3581a4_gdc_realn_rehead.bam	343d0807-1135-4a84-8bf7-91f1b714257b	3d804011-ba3a-4999-9305-71b4680819b9.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-A7-A425	TCGA-A7-A425-01A	Primary Tumor
47d13158-7ea8-4dd7-8f47-21f230004938	935b9087-a6db-4d9d-9f4c-d122d955a8ee_gdc_realn_rehead.bam	4cb4210c-8525-4e99-9e4c-308c2020d8d9	e20191d9-fddf-47a3-9ff9-d4a36af7d762.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-AN-A0FS	TCGA-AN-A0FS-01A	Primary Tumor
5a3bc137-6e81-47d4-8f6b-946bbafd6794	222e8259-9e6a-4664-bc4d-dee1ad8c6b02_gdc_realn_rehead.bam	a39ca4e1-0a0e-4de4-91ff-b83e6d12cc9d	570b216f-f99d-4be8-b179-48c8d30c6c06.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-BH-A1F0	TCGA-BH-A1F0-11B	Solid Tissue Normal
5ab64622-2c8a-4d4a-bf98-1104b86b5e0c	86ee75f2-b388-42b2-92bc-06503ce6d710_gdc_realn_rehead.bam	c5f7b7b0-c93d-4c42-83af-ec87ea035d72	ecdac97e-eec5-4753-a572-8aff707178e5.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-AN-A0FD	TCGA-AN-A0FD-01A	Primary Tumor
5bcdf631-9847-43e3-8750-97cd7cd1095a	26cdbfd9-801b-42fd-84e7-a8c177f0bd8b_gdc_realn_rehead.bam	1fc654c2-9795-4d7d-b9df-239a191e520d	8b0bdebf-7292-4b66-bcf2-fcb0a06c24e3.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-E9-A5FL	TCGA-E9-A5FL-01A	Primary Tumor
d4c18dc2-6516-41df-8794-ed863af36918	dc51e524-3a9d-4faa-b1bc-0e745ebcf0cd_gdc_realn_rehead.bam	7c8026c4-09eb-4d27-ba39-2cb1d3ef0980	b73f749f-eafa-460d-b921-f12e7f8d6609.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-A2-A3XV	TCGA-A2-A3XV-01A	Primary Tumor
2d884d88-c581-40cc-af4b-630c06d71dbe	3d46bc62-a45f-4892-a4de-0afc850f373a_gdc_realn_rehead.bam	69e09c7e-02c8-4f28-8da3-391053102f90	6ddc13fe-e8e0-4fb1-88df-c068fe87b5cb.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-E9-A1N3	TCGA-E9-A1N3-01A	Primary Tumor
3f103bfa-c948-4e85-b7c0-ea7b0912a380	dd8e8089-a7da-4620-b988-7b9b7cefbeec_gdc_realn_rehead.bam	7760a8a1-ec20-4973-bf1d-bbe9d57198b1	2429f1fd-8612-4944-a405-296a52daec57.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-B6-A0IN	TCGA-B6-A0IN-01A	Primary Tumor
eb7dc7a4-5b8a-4b9d-a8ab-500790f347be	7dced488-dd64-4e1e-85d1-89757b168eac_gdc_realn_rehead.bam	5ad3ae6c-67ab-465c-bb27-e02547caeb19	3b509602-c9b3-4dba-86a4-13e2a3857bb4.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-EW-A1PH	TCGA-EW-A1PH-01A	Primary Tumor
1a9c8b89-47a9-4e83-b119-9f9cab11279d	fb76cae1-8b63-4459-9c06-597dfd080a66_gdc_realn_rehead.bam	ddd3e372-3640-4c59-82db-aa3f4d184473	51bced11-ff98-4338-8e54-0b1a35a6d982.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-E2-A1IH	TCGA-E2-A1IH-01A	Primary Tumor
926dfd77-afff-4d37-a18d-562a14aec92c	73cc909e-3cd9-4dad-bd2b-21f2e9cb1503_gdc_realn_rehead.bam	3e4c07ee-46ae-4bd6-aaa2-b668751e9881	698e64da-61aa-4d7b-9f33-21d627cb4721.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-B6-A0WS	TCGA-B6-A0WS-01A	Primary Tumor
75c62ac4-712d-49b3-84ee-32f71dfe77ca	f217d35e-2320-4a7a-81cb-c2dcfbe67e60_gdc_realn_rehead.bam	35ec522f-2697-45a9-9697-cc15866bb6a2	1cbbe329-a471-425e-b14d-e9043fce6926.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-E9-A1N4	TCGA-E9-A1N4-11A	Solid Tissue Normal
bbf0d03c-268a-4dfd-8f70-fb8d14aca654	aff01c94-f02d-4aaf-9920-d05bd6442c74_gdc_realn_rehead.bam	65310530-c9a9-45b3-b990-bbc3df2f202f	f8efdeb0-a8f8-4e2d-a52e-43d033e4ce6f.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-C8-A12Y	TCGA-C8-A12Y-01A	Primary Tumor
8f9df22f-5584-4cf2-9860-b730ccd9e2e8	fee43e18-fa3f-4404-9d7b-d75ebb82e305_gdc_realn_rehead.bam	dec48726-a7a3-4a66-8564-d5070482c343	4b9da1a6-923c-4bc8-922a-620ac43e6f9b.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-BH-A0HB	TCGA-BH-A0HB-01A	Primary Tumor
d780f573-efbd-44cb-9556-204b5ffb02fa	a492e008-abfd-4027-86fa-a612bb5028c0_gdc_realn_rehead.bam	7768882d-44ab-4ca8-956b-ab90c7f6f721	cae39998-47d3-4a80-8acb-67d3a9518306.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-E2-A1B6	TCGA-E2-A1B6-01A	Primary Tumor
ee5f53bc-1887-49fb-b615-babed48d1d30	93f4e194-d967-44f1-ba32-99c51de92196_gdc_realn_rehead.bam	a64d06e6-9d12-4ec1-b700-1eb17e2ef72e	834c833a-1e2d-48b6-87d5-e19bf2db6e1a.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-A2-A0CO	TCGA-A2-A0CO-01A	Primary Tumor
44b384c7-2272-4020-8e22-14f610f8881b	ef7e5573-ae5f-41c0-910d-d76f52338fe3_gdc_realn_rehead.bam	3f10ab7a-245d-429e-b1ea-ad9bc85b58ce	898f9214-8dab-4b92-9233-70c06c60078c.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-BH-A1F6	TCGA-BH-A1F6-11B	Solid Tissue Normal
7ea95c3a-b1a6-4658-b4c2-f35f3f48394e	cea4b42a-8d48-43f2-96a3-53f32b0f0c5e_gdc_realn_rehead.bam	76e50095-cc24-4fcd-bf67-cd3f1cdaaacc	71c9a6fc-0538-4533-af51-f7c9defe7770.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-BH-A1FU	TCGA-BH-A1FU-01A	Primary Tumor
0aabc72c-442a-4a87-8bb8-9c4fd512e0bf	ff5083b2-fc73-432a-8951-fa0d1014de8e_gdc_realn_rehead.bam	aa05ee4a-88d6-4a87-b225-9bd20ca718cd	b58811d7-8ee0-4b65-a892-17319cc9ecaf.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-E2-A1IG	TCGA-E2-A1IG-01A	Primary Tumor
a1c9ab7a-5561-4a43-925a-8b1d56cbf4bf	d61dac3b-d37f-4f28-8320-b94c96376f56_gdc_realn_rehead.bam	6c3aadbf-0145-4236-9ad0-178dc8c423f4	602e3d24-a45d-4fe4-9b70-a679d93f470d.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-5L-AAT1	TCGA-5L-AAT1-01A	Primary Tumor
9b54f8e5-045d-456b-a852-04f1720282fd	7643c975-38d4-4d99-99e4-9cea99ad3bb2_gdc_realn_rehead.bam	b4529324-d8ec-4d03-9fe9-b965bd6b4f86	ce362483-60b7-4654-b201-834c60e38690.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-A2-A0CX	TCGA-A2-A0CX-01A	Primary Tumor
ffa9ace8-9253-4775-9ad2-2a8a50c0f9c9	4a30681f-7973-419d-8109-d69dd2a8be29_gdc_realn_rehead.bam	351b92da-a3e8-4021-844d-2de739ef3f4f	69303772-638d-4171-84d2-cfa535256976.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-E2-A15I	TCGA-E2-A15I-11A	Solid Tissue Normal
b8f3d028-0b76-4541-bf86-d7f8c92e5bb9	8e733362-c90f-406b-ba70-1c65a610b3ee_gdc_realn_rehead.bam	c3073717-0bda-4efd-b827-d85c3d48e96f	90a1bbd2-6b26-4d1c-b255-df5499d1da6c.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-E2-A1IG	TCGA-E2-A1IG-11A	Solid Tissue Normal
54209833-4217-40aa-853a-9aefb2f3f42d	85614bdc-e8cd-474b-9990-fc50c7bc814b_gdc_realn_rehead.bam	9ec5919b-7019-43c3-8b3d-d9999751cc7b	4541a5e4-240b-466d-bbc4-3904581490f3.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-S3-AA11	TCGA-S3-AA11-01A	Primary Tumor
3a4e3785-fb2e-4ffc-9644-91c78a9a9ebe	296c9663-e022-4840-94e1-378c7d486f51_gdc_realn_rehead.bam	c22ea33a-f401-40b3-922f-7c1a6157eefe	37d359b3-d8f5-44cf-8f30-57dfdbbab8c1.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-E2-A15I	TCGA-E2-A15I-01A	Primary Tumor
5482cdd0-3698-455b-97c1-b10c69d67ae9	ee910b00-6f92-479a-b6fe-453eac5a7300_gdc_realn_rehead.bam	d2e18f00-93fd-45b0-a0f7-6cce98e8f13c	2a612640-5c9e-42b2-ac52-02a44b46d429.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-BH-A0DD	TCGA-BH-A0DD-11A	Solid Tissue Normal
